Fabricante;SERVICIO Y/O SISTEMA GESTIONADO;GESTOR;TEXTO 1 DE LA ALARMA;TEXTO 2 DE LA ALARMA;TEXTO 3 DE LA ALARMA;TEXTO 4 DE LA ALARMA;BAJA / ALTA / BLOQUEO;DOMINIO;SEVERIDAD;"KM
(TITULO DEL INSTRUCTIVO)";TIER 1;TIER 2;TIER 3;TIPO DE ALARMA;GRUPO DE ATENCIÓN;CRITICIDAD;DUEÑO DE PLATAFORMA;PANEL NETCOOL
Nokia;CMM;NSP;11384;40545;LSS_cpiNoPSHOFailuresOverSv;"The raised alarm LSS_cpiNoPSHOFailuresOverSv indicates meeting a threshold of the Hand Down to UTRAN/GERAN via the Sv interface without PSHO Failure Rate CPI, which is calculated every 5 minutes using this formula:
1 - ( ( VS.NbrSuccessCSHOSv + VS.NbrCSHOSvAbort_Other + VS.NbrCSHOSvAbort_Canceled ) / VS.AttCSHOSv )
Notes:
The thresholds are configurable within this context.
An alarm with the same severity is raised only once for the same CPI and component.
The alarm will be cleared if no threshold is met in one of the following intervals.
Cause:
attempted handovers of circuit-services only to UTRAN/GERAN via the Sv interface may fail for any of the following reasons:
Sv interface problems - MME cannot communicate with the MSC
Handover preparation is rejected by the target UTRAN/GERAN network
UE fails to complete handover to the target radio access network due to RF conditions
Subscriber provisioning prohibits handover to UTRAN/GERAN
Internal MME error";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical Major Minor;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11359;40546;LSS_cpiHOFailuresTo3G2GOverGn;"The raised alarm, LSS_cpiHOFailuresTo3G2GOverGn, indicates that the value of VS.cpiHOFailuresto3G2GOverGn has exceeded a threshold in the last 15 minute interval. This counter monitors the failure rate of attempted handovers from E-UTRAN to a UTRAN/GERAN SGSN using the Gn interface. This includes Routing Area Update procedures. The failure rate is compared against provisioned thresholds for Minor, Major, and Critical alarm conditions.
Notes:
The thresholds are configurable within this context.
An alarm with the same severity is raised only once for the same CPI and component.
The alarm will be cleared if no threshold is met in one of the following intervals.
Cause:
Attempted handovers from E-UTRAN to a UTRAN/GERAN SGSN via the Gn interface may fail for any of the following reasons:
Protocol Errors on the Gn interface with the SGSN
Gn link inhibited due to link lock or link disabled due to dependency on the parent managed object
The UE Context requested by SGSN is not available in the MME
UE failed security validation at the MME
Failure to complete Routing Area Update procedure at the SGSN
Network connectivity problems between MME and SGSN
MME failure to release resources at completion of Routing Area Update procedure
Internal MME error";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical Major Minor;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11344;40580;LSS_cpiAttachFailuresSysRelated;"The raised alarm, LSS_cpiAttachFailuresSysRelated, indicates meeting/exceeding a threshold of the rate of system-related failures for Attach procedures, which is calculated every 5 minutes, using the formula:
VS.NbrAttachFailureSysRelated_sum / VS.AttAttachRequests
Notes:
The thresholds are configurable within this context.
An alarm with the same severity is raised only once for the same CPI and component.
The alarm will be cleared if no threshold is met in one of the following intervals.
Cause:
Some of the reasons for failure:
Failures at the eNB elements
Failures at the SGW elements
Failures at the MME elements";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical Major Minor;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11393;40581;LSS_cpiServiceReqFailuresSysRelated;"The raised alarm, LSS_cpiServiceReqFailuresSysRelated, indicates meeting/exceeding a threshold of the rate of system-related failures for UE Service Request procedures, which is calculated every 5 minutes, using the formula:
VS.NbrServiceReqFailureSysRelated_sum / VS.AttServiceRequests
Notes:
The thresholds are configurable within this context.
An alarm with the same severity is raised only once for the same CPI and component.
The alarm will be cleared if no threshold is met in one of the following intervals.
Cause:
Some of the reasons for failure:
Failures at the eNB elements
Failures at the SGW elements
Failures at the MME elements";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical Major Minor;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11400;40584;LSS_cpiTauFailuresInterSgw;"The raised alarm, LSS_cpiTauFailuresInterSgw, indicates meeting/exceeding a threshold of the rate of failure of Tracking Area Update procedures involving SGW relocation, which is calculated every 5 minutes, using the formula:
(VS.TauInterSgwSucc - VS.TauInterSgwAtt) / VS.TauInterSgwAtt
Notes:
The thresholds are configurable within this context.
An alarm with the same severity is raised only once for the same CPI and component.
The alarm will be cleared if no threshold is met in one of the following intervals.
Cause:
Some of the reasons for failure:
RF problems may prevent the UE from sending or receiving messages
Possible problems with the eNB or the SGW
SGW is not available to provide service to the UE in the new Tracking Area
Because of SGW failure (no response from SGW or SGW reject the Create Session/Modify Bearer Requests)
Internal failure";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical Major Minor;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11398;40585;LSS_cpiTauFailuresInterMme;"The raised alarm, LSS_cpiTauFailuresInterMme, indicates meeting/exceeding a threshold of the rate of failure of Tracking Area Update procedures involving MME relocation which is calculated every 5 minutes, using the formula:
(VS.TauInterMmeAtt - VS.TauInterMmeSucc) / VS.TauInterMmeAtt
Notes:
The thresholds are configurable within this context.
An alarm with the same severity is raised only once for the same CPI and component.
The alarm will be cleared if no threshold is met in one of the following intervals.
Cause:
Some of the reasons for failure:
Possible problems with the eNB or the MME
Old MME does not respond
MME is not available to provide service to the UE in the new Tracking Area";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical Major Minor;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11352;40586;LSS_cpiFailuresOverSGs;"The raised alarm, LSS_cpiFailuresOverSGs, indicates meeting/exceeding a threshold of the rate of failure for handling messages from the SGs interface, which is calculated every 5 minutes, using the formula:
VS.NbrFailedSGsSignalingProcedures / VS.AttSGsSignalingProcedures
Notes:
The thresholds are configurable within this context.
An alarm with the same severity is raised only once for the same CPI and component.
The alarm will be cleared if no threshold is met in one of the following intervals.
Cause:
Some of the reasons for failure:
Possible problems with the SGs links
Internal Failure";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical Major Minor;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11349;40604;LSS_cpiEIRfailuresS13;"The raised alarm, LSS_cpiEIRfailuresS13, indicates that the value of VS.LSS_cpiMafEIRfailuresS13 has exceeded a threshold in the last 5 minute interval. This counter monitors the percentage of unsuccessful EquipmentCheckRequest (ECR) to the number of ECRs attempted. The calculated percentage is compared against provisioned thresholds for Minor, Major, and Critical alarm conditions.
Notes:
The thresholds are configurable within this context.
An alarm with the same severity is raised only once for the same CPI and component.
The alarm will be cleared if no threshold is met in one of the following intervals.
Cause:
Failure of ECR responses from the S13 EIR interface could be due any of the following reasons:
Network problems between MME and HSS (EIR).
Errors or problems at far end HSS (EIR).
Internal errors at the MME.
Parsing/decoding errors in the ECR response.
IMEI not found in EIR DB";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical Major Minor;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11817;40606;LSS_mmeConnectionLost;"This alarm is raised whenever a MME (mobility management entity) disconnects with REM.
Cause:
Possible causes include:
The MME has a fault.
The MME tear down the connection with REM.";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11399;40612;LSS_cpiTauFailuresInterMmeInterSgw;"The raised alarm, LSS_cpiTauFailuresInterMmeInterSgw, indicates meeting/exceeding a threshold of the rate of failure of Tracking Area Update procedures involving MME relocation and SGW relocation which is calculated every 5 minutes, using the formula:
(VS.TauInterMmeInterSgwAtt - VS.TauInterMmeInterSgwSucc) / VS.TauInterMmeInterSgwAtt
Notes:
The thresholds are configurable within this context.
An alarm with the same severity is raised only once for the same CPI and component.
The alarm will be cleared if no threshold is met in one of the following intervals.
Cause:
Some of the reasons for failure:
Possible problems with the HSS, eNB, MME, or SGW
MME is not available to provide service to the UE in the new Tracking Area
RF problems may prevent the UE from sending or receiving messages
SGW is not available to provide service to the UE in the new Tracking Area
Because of SGW failure (no response from SGW or SGW reject the Create Session/Modify Bearer Requests)
HSS failure/error response during Update Location Request
UE not allowed service due to UE subscription information";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical Major Minor;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11818;40613;LSS_mmeControllerOOS;"This alarm is raised whenever a SGS MME Controller goes out of service.
Cause:
Possible causes include:
The MME was taken out of service manually.
The MME has a fault.
There is a IP Transport issue between the MME and MSC.";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
Nokia;CMM;NSP;11367;40615;LSS_cpiHOfailurestoUTRANoverS3;"The raised alarm, LSS_cpiHOfailurestoUTRANoverS3, indicates that the value of VS.cpiHOfailuresToUTRANoverS3 has exceeded a threshold in the last 5 minute interval. This counter monitors the failure rate of attempted handovers from E-UTRAN to a UTRAN SGSN using the S3 interface. The failure rate is compared against provisioned thresholds for Minor, Major, and Critical alarm conditions.
Notes:
The thresholds are configurable within this context.
An alarm with the same severity is raised only once for the same CPI and component.
The alarm will be cleared if no threshold is met in one of the following intervals.
Cause:
Attempted handovers from E-UTRAN to a UTRAN SGSN via the S3 interface may fail for any of the following reasons:
Protocol Errors on the S3 interface with the SGSN
S3 link inhibited due to link lock or link disabled due to dependency on the parent managed object
The UE Context requested by SGSN is not available in the MME
UE failed security validation at the MME
Failure to complete Routing Area Update procedure at the SGSN
Network connectivity problems between MME and SGSN
MME failure to release resources at completion of Routing Area Update procedure
Internal MME error";ALTA; ;AFECTACION; ; ; ; ;GENERAL;BO CORE; Critical Major Minor;MANUEL ALVARADO;CORE ORIENTE, OCCIDENTE, COSTA 
